,Unnamed: 0,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
426,426,Gender,Femmes,2018,gndr_2/fg1fgiv,0.5380793999678061,0.933682495611523,0.528232632694608,0.547926167241004,6169,Percentage of donors,Percentage of total donors,CA (without QC),,
427,427,Marital status (original),Marié.e,2018,marstat_1/fg1fgiv,0.5761265368038649,1.19077182504616,0.5626804930279411,0.58957258057979,5896,Percentage of donors,Percentage of total donors,CA (without QC),,
428,428,Marital status (original),Union de fait,2018,marstat_2/fg1fgiv,0.0777548030589938,5.15617910479496,0.0698969607110716,0.0856126454069159,762,Percentage of donors,Percentage of total donors,CA (without QC),,
429,429,Marital status (original),Veuf.ve,2018,marstat_3/fg1fgiv,0.0469087540992488,4.52849290284697,0.0427452817890465,0.0510722264094512,1008,Percentage of donors,Percentage of total donors,CA (without QC),,
430,430,Marital status (original),Séparé.e,2018,marstat_4/fg1fgiv,0.025331379574686,7.76548364417295,0.0214759263109237,0.0291868328384483,329,Percentage of donors,Percentage of total donors,CA (without QC),,
431,431,Marital status (original),divorcé.e,2018,marstat_5/fg1fgiv,0.0522068928717675,4.81503477570012,0.0472799745144194,0.0571338112291156,883,Percentage of donors,Percentage of total donors,CA (without QC),,
432,432,Marital status (original),"Célibataire, jamais marié.e",2018,marstat_6/fg1fgiv,0.221671633591439,3.0564639639152498,0.208392262953543,0.234951004229334,1767,Percentage of donors,Percentage of total donors,CA (without QC),,
433,433,Education,Sans diplôme d'études secondaires,2018,dh1ged_1/fg1fgiv,0.0890177279843431,5.259850789882201,0.0798407852656192,0.09819467070306698,798,Percentage of donors,Percentage of total donors,CA (without QC),,
434,434,Education,Diplôme d'études secondaires,2018,dh1ged_2/fg1fgiv,0.24261613419467495,2.91040295754259,0.228776618499345,0.25645564989000497,2155,Percentage of donors,Percentage of total donors,CA (without QC),,
435,435,Education,Diplôme post-secondaire,2018,dh1ged_3/fg1fgiv,0.329076463595134,2.16739815045561,0.315097221988029,0.34305570520223805,3383,Percentage of donors,Percentage of total donors,CA (without QC),,
436,436,Education,Diplôme universtaire,2018,dh1ged_4/fg1fgiv,0.339289674225848,2.1305203894233604,0.325121808618851,0.3534575398328449,3321,Percentage of donors,Percentage of total donors,CA (without QC),,
437,437,Situation d'activité,Employé.e,2018,dlfs_1/fg1fgiv,0.590176703466325,1.15715054880282,0.5767916528166801,0.60356175411597,5670,Percentage of donors,Percentage of total donors,CA (without QC),,
438,438,Situation d'activité,Au chômage,2018,dlfs_2/fg1fgiv,0.031108612589809,12.5910655497744,0.023431618285469,0.038785606894149005,186,Percentage of donors,Percentage of total donors,CA (without QC),,
439,439,Situation d'activité,Pas dans la population active,2018,dlfs_3/fg1fgiv,0.29753871902953605,1.8144875014796495,0.286957259846952,0.308120178212121,3836,Percentage of donors,Percentage of total donors,CA (without QC),,
440,440,Situation d'activité,Unable to determine,2018,dlfs_4/fg1fgiv,0.0811759649143299,4.81783336039911,0.0735106972402043,0.0888412325884556,953,Percentage of donors,Percentage of total donors,CA (without QC),,
441,441,Personal income category,Moins de 25 000 $,2018,incg2_1/fg1fgiv,0.339691666875814,1.8826553396075296,0.32715725952563,0.352226074225998,2653,Percentage of donors,Percentage of total donors,CA (without QC),,
442,442,Personal income category,25 000 $ à 49 999 $,2018,incg2_2/fg1fgiv,0.279877795273695,1.97910843840182,0.269021388041981,0.290734202505409,3120,Percentage of donors,Percentage of total donors,CA (without QC),,
443,443,Personal income category,"50,000 $ a 74,999 $",2018,incg2_3/fg1fgiv,0.181088208277014,2.62667457103358,0.17176544766888802,0.19041096888513895,2243,Percentage of donors,Percentage of total donors,CA (without QC),,
444,444,Personal income category,75 000 $ à 99 999 $,2018,incg2_4/fg1fgiv,0.094194564250394,3.616171168557501,0.0875184630450231,0.100870665455765,1328,Percentage of donors,Percentage of total donors,CA (without QC),,
445,445,Personal income category,100 000 $ à 124 999 $,2018,incg2_5/fg1fgiv,0.0478152773608,5.561038209164572,0.0426036824728887,0.0530268722487113,579,Percentage of donors,Percentage of total donors,CA (without QC),,
446,446,Personal income category,125 000 $ et plus,2018,incg2_6/fg1fgiv,0.0573324879622832,4.706136980305,0.0520442201184965,0.0626207558060699,722,Percentage of donors,Percentage of total donors,CA (without QC),,
447,447,Statut d'immigration,Né.e au Canada,2018,dcit2_1/fg1fgiv,0.6603108463430201,1.1423309780393,0.645526964721011,0.675094727965028,7990,Percentage of donors,Percentage of total donors,CA (without QC),,
448,448,Statut d'immigration,Naturalisé.e,2018,dcit2_2/fg1fgiv,0.23489335378844,2.881229987548529,0.221628674748212,0.248158032828669,1607,Percentage of donors,Percentage of total donors,CA (without QC),,
449,449,Statut d'immigration,Unknown,2018,dcit2_3/fg1fgiv,0.0763468985651786,5.23427233045453,0.0685144815002805,0.0841793156300768,879,Percentage of donors,Percentage of total donors,CA (without QC),,
450,450,Statut d'immigration,Non canadien.ne,2018,dcit2_4/fg1fgiv,0.0284489013033614,11.313728082440699,0.0221404998054771,0.0347573028012458,169,Percentage of donors,Percentage of total donors,CA (without QC),,
451,451,Frequency of religious attendance,Au moins 1 fois par semaine,2018,ree_02_1/fg1fgiv,0.194991425723282,3.1481868174834595,0.18295980586589,0.207023045580675,1994,Percentage of donors,Percentage of total donors,CA (without QC),,
452,452,Frequency of religious attendance,Au moins 1 fois par mois,2018,ree_02_2/fg1fgiv,0.0989525018879872,5.04944633479616,0.0891594370208057,0.108745566755169,950,Percentage of donors,Percentage of total donors,CA (without QC),,
453,453,Frequency of religious attendance,Au moins 3 fois par mois,2018,ree_02_3/fg1fgiv,0.094373805907775,5.444774588789259,0.084302646606113,0.104444965209437,923,Percentage of donors,Percentage of total donors,CA (without QC),,
454,454,Frequency of religious attendance,1 ou 2 fois par an,2018,ree_02_4/fg1fgiv,0.14014065771724898,4.26902639025906,0.128414895528433,0.151866419906064,1366,Percentage of donors,Percentage of total donors,CA (without QC),,
455,455,Frequency of religious attendance,Pas du tout,2018,ree_02_5/fg1fgiv,0.471541608763707,1.7547173537614098,0.455324430782836,0.487758786744578,4530,Percentage of donors,Percentage of total donors,CA (without QC),,
456,456,Age group,15 à 24 ans,2018,agegr10_1/fg1fgiv,0.12499008556619698,10.5057035480063,0.0992536262945564,0.150726544837837,1412,Percentage of donors,Percentage of total donors,AB,,
457,457,Age group,15 à 24 ans,2018,agegr10_1/fg1fgiv,0.0921685773176276,9.12149705065945,0.0756908581442901,0.108646296490965,4048,Percentage of donors,Percentage of total donors,AT,,
458,458,Age group,15 à 24 ans,2018,agegr10_1/fg1fgiv,0.0869938371216046,13.061397488354,0.0647235290718857,0.109264145171324,2177,Percentage of donors,Percentage of total donors,BC,,
459,459,Age group,15 à 24 ans,2018,agegr10_1/fg1fgiv,0.0911828268216806,8.6297731394908,0.0757601228727963,0.106605530770565,4346,Percentage of donors,Percentage of total donors,ON,,
460,460,Age group,15 à 24 ans,2018,agegr10_1/fg1fgiv,0.0941543223553852,10.3807200287081,0.0749978370334325,0.113310807677338,2153,Percentage of donors,Percentage of total donors,PR,,
461,461,Age group,15 à 24 ans,2018,agegr10_1/fg1fgiv,0.0962558751347845,10.3402677956658,0.0767481276951316,0.115763622574437,2013,Percentage of donors,Percentage of total donors,QC,,
462,462,Age group,25 à 34 ans,2018,agegr10_2/fg1fgiv,0.17241846417089998,6.65315902010214,0.14993517909556695,0.194901749246232,1412,Percentage of donors,Percentage of total donors,AB,,
463,463,Age group,25 à 34 ans,2018,agegr10_2/fg1fgiv,0.129843253101782,5.10880744001675,0.116841946129584,0.142844560073979,4048,Percentage of donors,Percentage of total donors,AT,,
464,464,Age group,25 à 34 ans,2018,agegr10_2/fg1fgiv,0.161305233609069,5.47740772653337,0.143988274973244,0.17862219224489498,2177,Percentage of donors,Percentage of total donors,BC,,
465,465,Age group,25 à 34 ans,2018,agegr10_2/fg1fgiv,0.181310305525088,3.087632374568169,0.17033804359071095,0.192282567459464,4346,Percentage of donors,Percentage of total donors,ON,,
466,466,Age group,25 à 34 ans,2018,agegr10_2/fg1fgiv,0.183887071870871,4.05297903695343,0.16927964752045002,0.19849449622129295,2153,Percentage of donors,Percentage of total donors,PR,,
467,467,Age group,25 à 34 ans,2018,agegr10_2/fg1fgiv,0.152533837202905,4.89869499788707,0.13788865810829098,0.16717901629752,2013,Percentage of donors,Percentage of total donors,QC,,
468,468,Age group,35 à 44 ans,2018,agegr10_3/fg1fgiv,0.19248347654346104,5.344504028053231,0.17232076421672304,0.212646188870198,1412,Percentage of donors,Percentage of total donors,AB,,
469,469,Age group,35 à 44 ans,2018,agegr10_3/fg1fgiv,0.141050457385548,3.2550871001425,0.132051644867503,0.150049269903594,4048,Percentage of donors,Percentage of total donors,AT,,
470,470,Age group,35 à 44 ans,2018,agegr10_3/fg1fgiv,0.17158792160736802,4.26493306434194,0.15724468956648802,0.18593115364824694,2177,Percentage of donors,Percentage of total donors,BC,,
471,471,Age group,35 à 44 ans,2018,agegr10_3/fg1fgiv,0.158808733894076,3.26058958902833,0.148659842339884,0.16895762544826906,4346,Percentage of donors,Percentage of total donors,ON,,
472,472,Age group,35 à 44 ans,2018,agegr10_3/fg1fgiv,0.175750414646095,3.57244002300096,0.163444627591297,0.18805620170089304,2153,Percentage of donors,Percentage of total donors,PR,,
473,473,Age group,35 à 44 ans,2018,agegr10_3/fg1fgiv,0.16232587434413098,4.2277802342741,0.148875070298311,0.17577667838995098,2013,Percentage of donors,Percentage of total donors,QC,,
474,474,Age group,45 à 54 ans,2018,agegr10_4/fg1fgiv,0.156584412384269,5.278398544664951,0.140385017342276,0.17278380742626298,1412,Percentage of donors,Percentage of total donors,AB,,
475,475,Age group,45 à 54 ans,2018,agegr10_4/fg1fgiv,0.18046218829699495,2.4294624761664,0.171869194347422,0.189055182246568,4048,Percentage of donors,Percentage of total donors,AT,,
476,476,Age group,45 à 54 ans,2018,agegr10_4/fg1fgiv,0.15393902683648902,5.77764633558967,0.136507004175483,0.171371049497495,2177,Percentage of donors,Percentage of total donors,BC,,
477,477,Age group,45 à 54 ans,2018,agegr10_4/fg1fgiv,0.16414292553102405,3.25599911207837,0.15366791330762306,0.174617937754425,4346,Percentage of donors,Percentage of total donors,ON,,
478,478,Age group,45 à 54 ans,2018,agegr10_4/fg1fgiv,0.153385344750398,4.5158502225303,0.139809355449781,0.166961334051014,2153,Percentage of donors,Percentage of total donors,PR,,
479,479,Age group,45 à 54 ans,2018,agegr10_4/fg1fgiv,0.151895287118594,4.56653188944443,0.138300297353637,0.16549027688354995,2013,Percentage of donors,Percentage of total donors,QC,,
480,480,Age group,55 à 64 ans,2018,agegr10_5/fg1fgiv,0.184419105586043,3.74176834141544,0.17089430412366402,0.197943907048422,1412,Percentage of donors,Percentage of total donors,AB,,
481,481,Age group,55 à 64 ans,2018,agegr10_5/fg1fgiv,0.196333821859099,2.33201166426386,0.187360072608645,0.205307571109554,4048,Percentage of donors,Percentage of total donors,AT,,
482,482,Age group,55 à 64 ans,2018,agegr10_5/fg1fgiv,0.178907651658405,4.29946365854888,0.163831472539609,0.193983830777202,2177,Percentage of donors,Percentage of total donors,BC,,
483,483,Age group,55 à 64 ans,2018,agegr10_5/fg1fgiv,0.172089866380567,2.81004488380458,0.16261186767210198,0.181567865089032,4346,Percentage of donors,Percentage of total donors,ON,,
484,484,Age group,55 à 64 ans,2018,agegr10_5/fg1fgiv,0.18209463402452694,3.00223127813515,0.17137970288287804,0.192809565166175,2153,Percentage of donors,Percentage of total donors,PR,,
485,485,Age group,55 à 64 ans,2018,agegr10_5/fg1fgiv,0.189602622681542,3.40594715596421,0.176945635596607,0.20225960976647694,2013,Percentage of donors,Percentage of total donors,QC,,
486,486,Age group,65 à 74 ans,2018,agegr10_6/fg1fgiv,0.0962975987995719,5.652864998817001,0.0856283912681718,0.10696680633097197,1412,Percentage of donors,Percentage of total donors,AB,,
487,487,Age group,65 à 74 ans,2018,agegr10_6/fg1fgiv,0.15938826605649406,2.39253231332922,0.151914108491065,0.166862423621922,4048,Percentage of donors,Percentage of total donors,AT,,
488,488,Age group,65 à 74 ans,2018,agegr10_6/fg1fgiv,0.148100003973722,4.06293540844796,0.13630649398355,0.159893513963894,2177,Percentage of donors,Percentage of total donors,BC,,
489,489,Age group,65 à 74 ans,2018,agegr10_6/fg1fgiv,0.134409793108341,2.5021535713623,0.127818160933854,0.14100142528282902,4346,Percentage of donors,Percentage of total donors,ON,,
490,490,Age group,65 à 74 ans,2018,agegr10_6/fg1fgiv,0.12835517386131198,3.2063863951969904,0.120288818934048,0.136421528788576,2153,Percentage of donors,Percentage of total donors,PR,,
491,491,Age group,65 à 74 ans,2018,agegr10_6/fg1fgiv,0.14339907930277698,3.89942065805306,0.13243948338091602,0.154358675224639,2013,Percentage of donors,Percentage of total donors,QC,,
492,492,Age group,75 ans et plus,2018,agegr10_7/fg1fgiv,0.072806856949559,5.126910270797421,0.0654908166214754,0.0801228972776426,1412,Percentage of donors,Percentage of total donors,AB,,
493,493,Age group,75 ans et plus,2018,agegr10_7/fg1fgiv,0.100753435982454,3.0302694565216406,0.0947694687712104,0.10673740319369802,4048,Percentage of donors,Percentage of total donors,AT,,
494,494,Age group,75 ans et plus,2018,agegr10_7/fg1fgiv,0.0991663251933425,5.176539041198019,0.0891050783373765,0.109227572049309,2177,Percentage of donors,Percentage of total donors,BC,,
495,495,Age group,75 ans et plus,2018,agegr10_7/fg1fgiv,0.098055548739223,2.82650006846467,0.0926234298591111,0.103487667619335,4346,Percentage of donors,Percentage of total donors,ON,,
496,496,Age group,75 ans et plus,2018,agegr10_7/fg1fgiv,0.0823730384914121,4.1507133697616805,0.0756717869361305,0.0890742900466938,2153,Percentage of donors,Percentage of total donors,PR,,
497,497,Age group,75 ans et plus,2018,agegr10_7/fg1fgiv,0.103987424215266,4.24740354228271,0.0953307228293992,0.112644125601134,2013,Percentage of donors,Percentage of total donors,QC,,
498,498,Gender,Hommes,2018,gndr_1/fg1fgiv,0.46123878005988,2.8491528788642,0.435482113311565,0.4869954468081951,1412,Percentage of donors,Percentage of total donors,AB,,
499,499,Gender,Hommes,2018,gndr_1/fg1fgiv,0.460383263208442,1.62127300760403,0.445753955657608,0.475012570759276,4048,Percentage of donors,Percentage of total donors,AT,,
500,500,Gender,Hommes,2018,gndr_1/fg1fgiv,0.444543895136484,2.80832489610677,0.42007524047478495,0.469012549798182,2177,Percentage of donors,Percentage of total donors,BC,,
501,501,Gender,Hommes,2018,gndr_1/fg1fgiv,0.46697746686221,1.7238447275790605,0.45119982256014,0.482755111164279,4346,Percentage of donors,Percentage of total donors,ON,,
502,502,Gender,Hommes,2018,gndr_1/fg1fgiv,0.467508626207739,2.09274483171721,0.448332803853372,0.486684448562105,2153,Percentage of donors,Percentage of total donors,PR,,
503,503,Gender,Hommes,2018,gndr_1/fg1fgiv,0.4683723529440471,2.3335307060228,0.4469507057371121,0.4897940001509821,2013,Percentage of donors,Percentage of total donors,QC,,
504,504,Gender,Femmes,2018,gndr_2/fg1fgiv,0.5387612199401199,2.43918780605159,0.5130045531918049,0.564517886688435,1412,Percentage of donors,Percentage of total donors,AB,,
505,505,Gender,Femmes,2018,gndr_2/fg1fgiv,0.539616736791558,1.3832168405866798,0.524987429240724,0.5542460443423921,4048,Percentage of donors,Percentage of total donors,AT,,
506,506,Gender,Femmes,2018,gndr_2/fg1fgiv,0.555456104863516,2.24756497802976,0.5309874502018179,0.5799247595252149,2177,Percentage of donors,Percentage of total donors,BC,,
507,507,Gender,Femmes,2018,gndr_2/fg1fgiv,0.5330225331377899,1.51024880582403,0.5172448888357211,0.54880017743986,4346,Percentage of donors,Percentage of total donors,ON,,
508,508,Gender,Femmes,2018,gndr_2/fg1fgiv,0.532491373792262,1.8373560764219,0.513315551437895,0.551667196146629,2153,Percentage of donors,Percentage of total donors,PR,,
509,509,Gender,Femmes,2018,gndr_2/fg1fgiv,0.5316276470559529,2.0558774049838897,0.510205999849017,0.553049294262888,2013,Percentage of donors,Percentage of total donors,QC,,
510,510,Marital status (original),Marié.e,2018,marstat_1/fg1fgiv,0.614495395836614,2.8589263019382,0.5800628063834389,0.64892798528979,1412,Percentage of donors,Percentage of total donors,AB,,
511,511,Marital status (original),Marié.e,2018,marstat_1/fg1fgiv,0.566476964123609,2.04473346357797,0.54377481095283,0.589179117294388,4048,Percentage of donors,Percentage of total donors,AT,,
512,512,Marital status (original),Marié.e,2018,marstat_1/fg1fgiv,0.565084913071253,3.05456722710606,0.531254173552863,0.598915652589643,2177,Percentage of donors,Percentage of total donors,BC,,
513,513,Marital status (original),Marié.e,2018,marstat_1/fg1fgiv,0.5732468094417049,1.84722225973576,0.5524924711867729,0.594001147696636,4346,Percentage of donors,Percentage of total donors,ON,,
514,514,Marital status (original),Marié.e,2018,marstat_1/fg1fgiv,0.5590652613795071,2.74702974223032,0.5289647440369379,0.5891657787220761,2153,Percentage of donors,Percentage of total donors,PR,,
515,515,Marital status (original),Marié.e,2018,marstat_1/fg1fgiv,0.411863159167775,3.8677472640434,0.38064127378997104,0.4430850445455779,2013,Percentage of donors,Percentage of total donors,QC,,
516,516,Marital status (original),Union de fait,2018,marstat_2/fg1fgiv,0.0789451293713196,14.116202713506999,0.057103183920356,0.100787074822283,1412,Percentage of donors,Percentage of total donors,AB,,
517,517,Marital status (original),Union de fait,2018,marstat_2/fg1fgiv,0.09325592275632,7.48694276118425,0.0795714198028612,0.106940425709779,4048,Percentage of donors,Percentage of total donors,AT,,
518,518,Marital status (original),Union de fait,2018,marstat_2/fg1fgiv,0.0971398224297464,10.994788854240902,0.0762067830820359,0.11807286177745695,2177,Percentage of donors,Percentage of total donors,BC,,
519,519,Marital status (original),Union de fait,2018,marstat_2/fg1fgiv,0.0681662393379392,8.467888644773529,0.056852854396548,0.0794796242793303,4346,Percentage of donors,Percentage of total donors,ON,,
520,520,Marital status (original),Union de fait,2018,marstat_2/fg1fgiv,0.0793130843226472,11.1759360862189,0.0619400035236103,0.0966861651216842,2153,Percentage of donors,Percentage of total donors,PR,,
521,521,Marital status (original),Union de fait,2018,marstat_2/fg1fgiv,0.245864991303832,6.1134532856693315,0.216405083523716,0.275324899083948,2013,Percentage of donors,Percentage of total donors,QC,,
522,522,Marital status (original),Veuf.ve,2018,marstat_3/fg1fgiv,0.0364513578921817,14.143598195267,0.0263466977209971,0.0465560180633662,1412,Percentage of donors,Percentage of total donors,AB,,
523,523,Marital status (original),Veuf.ve,2018,marstat_3/fg1fgiv,0.0625072997952565,7.082790394149389,0.0538300276350391,0.0711845719554739,4048,Percentage of donors,Percentage of total donors,AT,,
524,524,Marital status (original),Veuf.ve,2018,marstat_3/fg1fgiv,0.0481756192154995,10.3038491488297,0.0384464694584543,0.0579047689725447,2177,Percentage of donors,Percentage of total donors,BC,,
525,525,Marital status (original),Veuf.ve,2018,marstat_3/fg1fgiv,0.0458488792440798,7.55516682954942,0.0390596437400848,0.0526381147480748,4346,Percentage of donors,Percentage of total donors,ON,,
526,526,Marital status (original),Veuf.ve,2018,marstat_3/fg1fgiv,0.0518489564800466,8.2567068569643,0.0434583186267126,0.0602395943333807,2153,Percentage of donors,Percentage of total donors,PR,,
527,527,Marital status (original),Veuf.ve,2018,marstat_3/fg1fgiv,0.0615878027364719,9.120354181466213,0.0505786345816255,0.0725969708913183,2013,Percentage of donors,Percentage of total donors,QC,,
528,528,Marital status (original),Séparé.e,2018,marstat_4/fg1fgiv,0.0150842248284039,22.6917584861946,0.00837551140440362,0.0217929382524042,1412,Percentage of donors,Percentage of total donors,AB,,*
529,529,Marital status (original),Séparé.e,2018,marstat_4/fg1fgiv,0.0262049880780877,14.247845338153699,0.0188871760494666,0.0335228001067087,4048,Percentage of donors,Percentage of total donors,AT,,
530,530,Marital status (original),Séparé.e,2018,marstat_4/fg1fgiv,0.0205147315996185,22.540227829424,0.0114517263448753,0.0295777368543618,2177,Percentage of donors,Percentage of total donors,BC,,*
531,531,Marital status (original),Séparé.e,2018,marstat_4/fg1fgiv,0.0283133682223201,11.435649194147901,0.0219673626024996,0.0346593738421406,4346,Percentage of donors,Percentage of total donors,ON,,
532,532,Marital status (original),Séparé.e,2018,marstat_4/fg1fgiv,0.0332287521625489,21.290906503902,0.0193625899527458,0.0470949143723519,2153,Percentage of donors,Percentage of total donors,PR,,*
533,533,Marital status (original),Séparé.e,2018,marstat_4/fg1fgiv,0.025419190727094,17.5653566577632,0.0166680073740636,0.0341703740801244,2013,Percentage of donors,Percentage of total donors,QC,,*
534,534,Marital status (original),divorcé.e,2018,marstat_5/fg1fgiv,0.0473300382525254,14.1142210671984,0.0342369570342903,0.0604231194707606,1412,Percentage of donors,Percentage of total donors,AB,,
535,535,Marital status (original),divorcé.e,2018,marstat_5/fg1fgiv,0.0476274470000368,7.81696237027575,0.0403304626508653,0.0549244313492084,4048,Percentage of donors,Percentage of total donors,AT,,
536,536,Marital status (original),divorcé.e,2018,marstat_5/fg1fgiv,0.062614400636317,10.3489567159894,0.0499139570633723,0.0753148442092617,2177,Percentage of donors,Percentage of total donors,BC,,
537,537,Marital status (original),divorcé.e,2018,marstat_5/fg1fgiv,0.051710718869150005,8.182640010117659,0.0434175193968919,0.0600039183414082,4346,Percentage of donors,Percentage of total donors,ON,,
538,538,Marital status (original),divorcé.e,2018,marstat_5/fg1fgiv,0.0487758373458796,12.269599930985699,0.0370462366775626,0.0605054380141966,2153,Percentage of donors,Percentage of total donors,PR,,
539,539,Marital status (original),divorcé.e,2018,marstat_5/fg1fgiv,0.0510271596493353,10.909230438330601,0.0401166860882609,0.0619376332104098,2013,Percentage of donors,Percentage of total donors,QC,,
540,540,Marital status (original),"Célibataire, jamais marié.e",2018,marstat_6/fg1fgiv,0.20769385381895494,8.28710252135223,0.173959340620755,0.241428367017155,1412,Percentage of donors,Percentage of total donors,AB,,
541,541,Marital status (original),"Célibataire, jamais marié.e",2018,marstat_6/fg1fgiv,0.20392737824669,5.16662334692204,0.183276885022213,0.22457787147116695,4048,Percentage of donors,Percentage of total donors,AT,,
542,542,Marital status (original),"Célibataire, jamais marié.e",2018,marstat_6/fg1fgiv,0.206470513047566,7.388679128920621,0.176570392817743,0.23637063327738894,2177,Percentage of donors,Percentage of total donors,BC,,
543,543,Marital status (original),"Célibataire, jamais marié.e",2018,marstat_6/fg1fgiv,0.232713984884806,4.51480442544567,0.21212146395927206,0.25330650581034103,4346,Percentage of donors,Percentage of total donors,ON,,
544,544,Marital status (original),"Célibataire, jamais marié.e",2018,marstat_6/fg1fgiv,0.227768108309371,5.625953195131,0.20265288056889005,0.252883336049851,2153,Percentage of donors,Percentage of total donors,PR,,
545,545,Marital status (original),"Célibataire, jamais marié.e",2018,marstat_6/fg1fgiv,0.204237696415492,7.13648361089052,0.175670457480231,0.23280493535075306,2013,Percentage of donors,Percentage of total donors,QC,,
546,546,Education,Sans diplôme d'études secondaires,2018,dh1ged_1/fg1fgiv,0.0879867767561226,15.808341154251199,0.0607251480172881,0.115248405494957,1295,Percentage of donors,Percentage of total donors,AB,,
547,547,Education,Sans diplôme d'études secondaires,2018,dh1ged_1/fg1fgiv,0.108467772229983,6.72251376454389,0.0941761834463268,0.122759361013639,3585,Percentage of donors,Percentage of total donors,AT,,
548,548,Education,Sans diplôme d'études secondaires,2018,dh1ged_1/fg1fgiv,0.084658374772132,12.7280108590416,0.06353912166768799,0.10577762787657598,2031,Percentage of donors,Percentage of total donors,BC,,
549,549,Education,Sans diplôme d'études secondaires,2018,dh1ged_1/fg1fgiv,0.0879188360549029,8.42079266279125,0.0734083154184077,0.102429356691398,4067,Percentage of donors,Percentage of total donors,ON,,
550,550,Education,Sans diplôme d'études secondaires,2018,dh1ged_1/fg1fgiv,0.0855789410979762,11.313824375602401,0.0666020776559853,0.104555804539967,1905,Percentage of donors,Percentage of total donors,PR,,
551,551,Education,Sans diplôme d'études secondaires,2018,dh1ged_1/fg1fgiv,0.129724806550692,9.002550037821901,0.10683528754116403,0.15261432556022,1873,Percentage of donors,Percentage of total donors,QC,,
552,552,Education,Diplôme d'études secondaires,2018,dh1ged_2/fg1fgiv,0.247265914641548,7.328097311303308,0.211751589026078,0.28278024025701803,1295,Percentage of donors,Percentage of total donors,AB,,
553,553,Education,Diplôme d'études secondaires,2018,dh1ged_2/fg1fgiv,0.26789183850514603,4.73512212728137,0.243029684145875,0.292753992864417,3585,Percentage of donors,Percentage of total donors,AT,,
554,554,Education,Diplôme d'études secondaires,2018,dh1ged_2/fg1fgiv,0.235081267693173,7.01661181284814,0.20275217136126605,0.26741036402508,2031,Percentage of donors,Percentage of total donors,BC,,
555,555,Education,Diplôme d'études secondaires,2018,dh1ged_2/fg1fgiv,0.23091351097744606,4.749600017032769,0.209417668388694,0.252409353566199,4067,Percentage of donors,Percentage of total donors,ON,,
556,556,Education,Diplôme d'études secondaires,2018,dh1ged_2/fg1fgiv,0.296724493868728,5.53685202726519,0.264523861111624,0.3289251266258309,1905,Percentage of donors,Percentage of total donors,PR,,
557,557,Education,Diplôme d'études secondaires,2018,dh1ged_2/fg1fgiv,0.233599427125783,6.676985115201662,0.20302908687564605,0.26416976737591896,1873,Percentage of donors,Percentage of total donors,QC,,
558,558,Education,Diplôme post-secondaire,2018,dh1ged_3/fg1fgiv,0.365167881265763,5.650625544616232,0.32472545604258,0.4056103064889461,1295,Percentage of donors,Percentage of total donors,AB,,
559,559,Education,Diplôme post-secondaire,2018,dh1ged_3/fg1fgiv,0.373143335634428,3.38429181644691,0.3483924020788711,0.397894269189984,3585,Percentage of donors,Percentage of total donors,AT,,
560,560,Education,Diplôme post-secondaire,2018,dh1ged_3/fg1fgiv,0.30748490714215504,5.03188312630888,0.277159793312949,0.33781002097136104,2031,Percentage of donors,Percentage of total donors,BC,,
561,561,Education,Diplôme post-secondaire,2018,dh1ged_3/fg1fgiv,0.31716282921169103,3.5093305789962703,0.29534785745884,0.33897780096454194,4067,Percentage of donors,Percentage of total donors,ON,,
562,562,Education,Diplôme post-secondaire,2018,dh1ged_3/fg1fgiv,0.336053883201626,4.77075280650039,0.304631152486464,0.3674766139167879,1905,Percentage of donors,Percentage of total donors,PR,,
563,563,Education,Diplôme post-secondaire,2018,dh1ged_3/fg1fgiv,0.385886315580246,4.81590997219206,0.3494624672847311,0.42231016387576,1873,Percentage of donors,Percentage of total donors,QC,,
564,564,Education,Diplôme universtaire,2018,dh1ged_4/fg1fgiv,0.299579427336567,6.16323405876977,0.26339108097274,0.335767773700393,1295,Percentage of donors,Percentage of total donors,AB,,
565,565,Education,Diplôme universtaire,2018,dh1ged_4/fg1fgiv,0.25049705363044394,3.88065539358221,0.231444385986066,0.269549721274821,3585,Percentage of donors,Percentage of total donors,AT,,
566,566,Education,Diplôme universtaire,2018,dh1ged_4/fg1fgiv,0.37277545039254,4.4877694658751,0.339986619341647,0.405564281443434,2031,Percentage of donors,Percentage of total donors,BC,,
567,567,Education,Diplôme universtaire,2018,dh1ged_4/fg1fgiv,0.36400482375596,3.19984742213444,0.34117594926957,0.38683369824235,4067,Percentage of donors,Percentage of total donors,ON,,
568,568,Education,Diplôme universtaire,2018,dh1ged_4/fg1fgiv,0.28164268183167,5.14930076771664,0.253218051746075,0.310067311917265,1905,Percentage of donors,Percentage of total donors,PR,,
569,569,Education,Diplôme universtaire,2018,dh1ged_4/fg1fgiv,0.25078945074328,5.38726317619505,0.224308989386751,0.277269912099809,1873,Percentage of donors,Percentage of total donors,QC,,
570,570,Situation d'activité,Employé.e,2018,dlfs_1/fg1fgiv,0.622541094925105,3.11610658316566,0.584519667268528,0.660562522581682,1412,Percentage of donors,Percentage of total donors,AB,,
