,Unnamed: 0,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
539,539,Situation d'activité,Unable to determine,2013,fg1fgiv,0.784765872,11.01503269,0.615342239,0.954189504,43,Donor flag,Donation rate,11,PE,
540,540,Situation d'activité,Employé.e,2013,fg1fgiv,0.893296523,1.88651064,0.860266947,0.926326099,544,Donor flag,Donation rate,12,NS,
541,541,Situation d'activité,Au chômage,2013,fg1fgiv,0.59223811,14.28126473,0.426466135,0.758010085,53,Donor flag,Donation rate,12,NS,
542,542,Situation d'activité,Pas dans la population active,2013,fg1fgiv,0.805173011,2.998352865,0.757855701,0.85249032,465,Donor flag,Donation rate,12,NS,
543,543,Situation d'activité,Unable to determine,2013,fg1fgiv,0.784498143,8.142137321,0.659305608,0.909690678,59,Donor flag,Donation rate,12,NS,
544,544,Situation d'activité,Employé.e,2013,fg1fgiv,0.892610067,1.790019268,0.861293974,0.92392616,582,Donor flag,Donation rate,13,NB,
545,545,Situation d'activité,Au chômage,2013,fg1fgiv,0.554846019,19.16264219,0.34645646,0.763235578,40,Donor flag,Donation rate,13,NB,*
546,546,Situation d'activité,Pas dans la population active,2013,fg1fgiv,0.786296528,3.199094319,0.736994874,0.835598183,485,Donor flag,Donation rate,13,NB,
547,547,Situation d'activité,Unable to determine,2013,fg1fgiv,0.750032777,10.70038565,0.592733124,0.90733243,53,Donor flag,Donation rate,13,NB,
548,548,Situation d'activité,Employé.e,2013,fg1fgiv,0.840667288,1.438856527,0.816959571,0.864375005,1478,Donor flag,Donation rate,24,QC,
549,549,Situation d'activité,Au chômage,2013,fg1fgiv,0.70270658,8.896589946,0.580175662,0.825237497,84,Donor flag,Donation rate,24,QC,
550,550,Situation d'activité,Pas dans la population active,2013,fg1fgiv,0.758105671,2.357589392,0.723075198,0.793136145,923,Donor flag,Donation rate,24,QC,
551,551,Situation d'activité,Unable to determine,2013,fg1fgiv,0.880136895,3.28658895,0.823442032,0.936831758,150,Donor flag,Donation rate,24,QC,
552,552,Situation d'activité,Employé.e,2013,fg1fgiv,0.865983515,1.270817134,0.844413981,0.88755305,1687,Donor flag,Donation rate,35,ON,
553,553,Situation d'activité,Au chômage,2013,fg1fgiv,0.78256346,6.738697644,0.679205572,0.885921348,96,Donor flag,Donation rate,35,ON,
554,554,Situation d'activité,Pas dans la population active,2013,fg1fgiv,0.79687212,2.078050781,0.764416278,0.829327962,1087,Donor flag,Donation rate,35,ON,
555,555,Situation d'activité,Unable to determine,2013,fg1fgiv,0.733476582,5.96996495,0.647653101,0.819300063,166,Donor flag,Donation rate,35,ON,
556,556,Situation d'activité,Employé.e,2013,fg1fgiv,0.867732987,2.10018067,0.832014681,0.903451293,657,Donor flag,Donation rate,46,MB,
557,557,Situation d'activité,Au chômage,2013,fg1fgiv,0.554403175,21.90606775,0.316369596,0.792436754,27,Donor flag,Donation rate,46,MB,*
558,558,Situation d'activité,Pas dans la population active,2013,fg1fgiv,0.809044524,3.101211039,0.759868679,0.85822037,478,Donor flag,Donation rate,46,MB,
559,559,Situation d'activité,Unable to determine,2013,fg1fgiv,0.907842817,5.184776329,0.815588058,1.000097576,56,Donor flag,Donation rate,46,MB,
560,560,Situation d'activité,Employé.e,2013,fg1fgiv,0.896324412,1.873371392,0.863413706,0.929235118,566,Donor flag,Donation rate,47,SK,
561,561,Situation d'activité,Au chômage,2013,fg1fgiv,0.875852414,6.759688026,0.75981296,0.991891868,26,Donor flag,Donation rate,47,SK,
562,562,Situation d'activité,Pas dans la population active,2013,fg1fgiv,0.735437539,4.830015794,0.66581619,0.805058888,336,Donor flag,Donation rate,47,SK,
563,563,Situation d'activité,Unable to determine,2013,fg1fgiv,0.887768571,5.728008422,0.788101543,0.987435598,40,Donor flag,Donation rate,47,SK,
564,564,Situation d'activité,Employé.e,2013,fg1fgiv,0.894473084,1.769992125,0.863442732,0.925503436,653,Donor flag,Donation rate,48,AB,
565,565,Situation d'activité,Au chômage,2013,fg1fgiv,0.73433588,16.21090986,0.501016813,0.967654947,24,Donor flag,Donation rate,48,AB,
566,566,Situation d'activité,Pas dans la population active,2013,fg1fgiv,0.786101288,4.010473367,0.724310713,0.847891863,292,Donor flag,Donation rate,48,AB,
567,567,Situation d'activité,Unable to determine,2013,fg1fgiv,0.697428165,9.953204207,0.561374425,0.833481906,69,Donor flag,Donation rate,48,AB,
568,568,Situation d'activité,Employé.e,2013,fg1fgiv,0.806358365,2.2697849,0.770485928,0.842230803,933,Donor flag,Donation rate,59,BC,
569,569,Situation d'activité,Au chômage,2013,fg1fgiv,0.820430252,6.365346309,0.718074609,0.922785896,51,Donor flag,Donation rate,59,BC,
570,570,Situation d'activité,Pas dans la population active,2013,fg1fgiv,0.72612148,3.332332964,0.678696652,0.773546308,711,Donor flag,Donation rate,59,BC,
571,571,Situation d'activité,Unable to determine,2013,fg1fgiv,0.822039124,6.45910538,0.717972145,0.926106103,123,Donor flag,Donation rate,59,BC,
572,572,Catégorie de revenu personnel,Moins de 20 000 $,2013,fg1fgiv,0.820050852,5.704321503,0.728366996,0.911734707,84,Donor flag,Donation rate,10,NL,
573,573,Catégorie de revenu personnel,20 000 $ à 39 999 $,2013,fg1fgiv,0.858135805,4.585277265,0.781015326,0.935256283,150,Donor flag,Donation rate,10,NL,
574,574,Catégorie de revenu personnel,40 000 $ à 59 999 $,2013,fg1fgiv,0.87409112,4.147642488,0.803034244,0.945147997,146,Donor flag,Donation rate,10,NL,
575,575,Catégorie de revenu personnel,60 000 $ à 79 999 $,2013,fg1fgiv,0.893048337,3.986782573,0.823265984,0.96283069,109,Donor flag,Donation rate,10,NL,
576,576,Catégorie de revenu personnel,80 000 $ à 99 999 $,2013,fg1fgiv,0.867962985,5.832341679,0.768744577,0.967181393,94,Donor flag,Donation rate,10,NL,
577,577,Catégorie de revenu personnel,100 000 $ à 119 999 $,2013,fg1fgiv,0.879724835,6.140772699,0.773843852,0.985605818,67,Donor flag,Donation rate,10,NL,
578,578,Catégorie de revenu personnel,$120 000 à 139 999 $,2013,fg1fgiv,0.83968613,8.551442532,0.698950373,0.980421886,52,Donor flag,Donation rate,10,NL,
579,579,Catégorie de revenu personnel,140 000 $ et plus,2013,fg1fgiv,0.915589618,3.781765188,0.847724984,0.983454251,129,Donor flag,Donation rate,10,NL,
580,580,Catégorie de revenu personnel,Moins de 20 000 $,2013,fg1fgiv,0.639451647,11.24775699,0.498483261,0.780420032,100,Donor flag,Donation rate,11,PE,
581,581,Catégorie de revenu personnel,20 000 $ à 39 999 $,2013,fg1fgiv,0.822142895,4.461502329,0.750251565,0.894034226,174,Donor flag,Donation rate,11,PE,
582,582,Catégorie de revenu personnel,40 000 $ à 59 999 $,2013,fg1fgiv,0.845047943,4.820641647,0.765205414,0.924890473,177,Donor flag,Donation rate,11,PE,
583,583,Catégorie de revenu personnel,60 000 $ à 79 999 $,2013,fg1fgiv,0.864419136,4.329711527,0.791063848,0.937774423,134,Donor flag,Donation rate,11,PE,
584,584,Catégorie de revenu personnel,80 000 $ à 99 999 $,2013,fg1fgiv,0.849998029,5.123119136,0.76464863,0.935347427,113,Donor flag,Donation rate,11,PE,
585,585,Catégorie de revenu personnel,100 000 $ à 119 999 $,2013,fg1fgiv,0.928883098,5.517766919,0.828427879,1.029338316,66,Donor flag,Donation rate,11,PE,
586,586,Catégorie de revenu personnel,$120 000 à 139 999 $,2013,fg1fgiv,0.973502231,2.90993875,0.917979746,1.029024715,46,Donor flag,Donation rate,11,PE,
587,587,Catégorie de revenu personnel,140 000 $ et plus,2013,fg1fgiv,0.764219969,8.234711864,0.640876863,0.887563075,79,Donor flag,Donation rate,11,PE,
588,588,Catégorie de revenu personnel,Moins de 20 000 $,2013,fg1fgiv,0.709848792,6.36706612,0.621265198,0.798432386,123,Donor flag,Donation rate,12,NS,
589,589,Catégorie de revenu personnel,20 000 $ à 39 999 $,2013,fg1fgiv,0.787267084,4.195268258,0.72253346,0.852000708,213,Donor flag,Donation rate,12,NS,
590,590,Catégorie de revenu personnel,40 000 $ à 59 999 $,2013,fg1fgiv,0.837149721,3.881770639,0.773458277,0.900841166,228,Donor flag,Donation rate,12,NS,
591,591,Catégorie de revenu personnel,60 000 $ à 79 999 $,2013,fg1fgiv,0.885247933,3.737505457,0.820400193,0.950095674,150,Donor flag,Donation rate,12,NS,
592,592,Catégorie de revenu personnel,80 000 $ à 99 999 $,2013,fg1fgiv,0.816166873,6.0578492,0.719262023,0.913071722,118,Donor flag,Donation rate,12,NS,
593,593,Catégorie de revenu personnel,100 000 $ à 119 999 $,2013,fg1fgiv,0.897175635,4.67834395,0.814910141,0.979441129,98,Donor flag,Donation rate,12,NS,
594,594,Catégorie de revenu personnel,$120 000 à 139 999 $,2013,fg1fgiv,0.902672221,5.290166745,0.809078324,0.996266118,69,Donor flag,Donation rate,12,NS,
595,595,Catégorie de revenu personnel,140 000 $ et plus,2013,fg1fgiv,0.838536229,5.83762025,0.742594893,0.934477565,122,Donor flag,Donation rate,12,NS,
596,596,Catégorie de revenu personnel,Moins de 20 000 $,2013,fg1fgiv,0.727593544,7.257590082,0.624096162,0.831090925,118,Donor flag,Donation rate,13,NB,
597,597,Catégorie de revenu personnel,20 000 $ à 39 999 $,2013,fg1fgiv,0.785896468,4.74464656,0.712813312,0.858979624,228,Donor flag,Donation rate,13,NB,
598,598,Catégorie de revenu personnel,40 000 $ à 59 999 $,2013,fg1fgiv,0.80825616,3.797916492,0.748091354,0.868420967,237,Donor flag,Donation rate,13,NB,
599,599,Catégorie de revenu personnel,60 000 $ à 79 999 $,2013,fg1fgiv,0.822143425,4.875667158,0.743578314,0.900708536,168,Donor flag,Donation rate,13,NB,
600,600,Catégorie de revenu personnel,80 000 $ à 99 999 $,2013,fg1fgiv,0.944207199,2.380886762,0.90014622,0.988268177,143,Donor flag,Donation rate,13,NB,
601,601,Catégorie de revenu personnel,100 000 $ à 119 999 $,2013,fg1fgiv,0.83984529,7.064240711,0.723563189,0.956127392,89,Donor flag,Donation rate,13,NB,
602,602,Catégorie de revenu personnel,$120 000 à 139 999 $,2013,fg1fgiv,0.778232765,8.757398841,0.644655443,0.911810086,68,Donor flag,Donation rate,13,NB,
603,603,Catégorie de revenu personnel,140 000 $ et plus,2013,fg1fgiv,0.90601902,4.328369795,0.829157359,0.982880681,109,Donor flag,Donation rate,13,NB,
604,604,Catégorie de revenu personnel,Moins de 20 000 $,2013,fg1fgiv,0.640669443,6.138365763,0.563590657,0.717748229,227,Donor flag,Donation rate,24,QC,
605,605,Catégorie de revenu personnel,20 000 $ à 39 999 $,2013,fg1fgiv,0.730538858,3.542514857,0.679816073,0.781261643,480,Donor flag,Donation rate,24,QC,
606,606,Catégorie de revenu personnel,40 000 $ à 59 999 $,2013,fg1fgiv,0.792331368,2.991836069,0.745869921,0.838792816,488,Donor flag,Donation rate,24,QC,
607,607,Catégorie de revenu personnel,60 000 $ à 79 999 $,2013,fg1fgiv,0.849881284,2.590930512,0.806723203,0.893039365,390,Donor flag,Donation rate,24,QC,
608,608,Catégorie de revenu personnel,80 000 $ à 99 999 $,2013,fg1fgiv,0.805181863,3.219479893,0.754374367,0.855989359,347,Donor flag,Donation rate,24,QC,
609,609,Catégorie de revenu personnel,100 000 $ à 119 999 $,2013,fg1fgiv,0.878366292,3.311752764,0.821352272,0.935380311,223,Donor flag,Donation rate,24,QC,
610,610,Catégorie de revenu personnel,$120 000 à 139 999 $,2013,fg1fgiv,0.882286469,3.162514151,0.827598703,0.936974236,177,Donor flag,Donation rate,24,QC,
611,611,Catégorie de revenu personnel,140 000 $ et plus,2013,fg1fgiv,0.87665589,2.835136682,0.827942175,0.925369604,303,Donor flag,Donation rate,24,QC,
612,612,Catégorie de revenu personnel,Moins de 20 000 $,2013,fg1fgiv,0.687835342,6.186281535,0.60443607,0.771234614,192,Donor flag,Donation rate,35,ON,
613,613,Catégorie de revenu personnel,20 000 $ à 39 999 $,2013,fg1fgiv,0.803845193,3.06942807,0.75548612,0.852204267,437,Donor flag,Donation rate,35,ON,
614,614,Catégorie de revenu personnel,40 000 $ à 59 999 $,2013,fg1fgiv,0.793940453,3.269862037,0.743058304,0.844822603,457,Donor flag,Donation rate,35,ON,
615,615,Catégorie de revenu personnel,60 000 $ à 79 999 $,2013,fg1fgiv,0.817866223,3.258920551,0.765626107,0.87010634,398,Donor flag,Donation rate,35,ON,
616,616,Catégorie de revenu personnel,80 000 $ à 99 999 $,2013,fg1fgiv,0.808343332,3.654120375,0.750450233,0.866236432,359,Donor flag,Donation rate,35,ON,
617,617,Catégorie de revenu personnel,100 000 $ à 119 999 $,2013,fg1fgiv,0.886168903,2.655649626,0.84004401,0.932293796,295,Donor flag,Donation rate,35,ON,
618,618,Catégorie de revenu personnel,$120 000 à 139 999 $,2013,fg1fgiv,0.848881544,3.694741217,0.78740928,0.910353808,252,Donor flag,Donation rate,35,ON,
619,619,Catégorie de revenu personnel,140 000 $ et plus,2013,fg1fgiv,0.887377287,1.897027271,0.854383667,0.920370908,646,Donor flag,Donation rate,35,ON,
620,620,Catégorie de revenu personnel,Moins de 20 000 $,2013,fg1fgiv,0.676428264,9.485839014,0.550667378,0.802189149,93,Donor flag,Donation rate,46,MB,
621,621,Catégorie de revenu personnel,20 000 $ à 39 999 $,2013,fg1fgiv,0.848268822,3.525553192,0.789653809,0.906883835,231,Donor flag,Donation rate,46,MB,
622,622,Catégorie de revenu personnel,40 000 $ à 59 999 $,2013,fg1fgiv,0.800598712,4.685259234,0.727080218,0.874117206,216,Donor flag,Donation rate,46,MB,
623,623,Catégorie de revenu personnel,60 000 $ à 79 999 $,2013,fg1fgiv,0.86905497,3.857550913,0.803348671,0.934761269,190,Donor flag,Donation rate,46,MB,
624,624,Catégorie de revenu personnel,80 000 $ à 99 999 $,2013,fg1fgiv,0.856088096,4.72161396,0.776864049,0.935312144,153,Donor flag,Donation rate,46,MB,
625,625,Catégorie de revenu personnel,100 000 $ à 119 999 $,2013,fg1fgiv,0.9722456,1.717419549,0.939519031,1.004972169,112,Donor flag,Donation rate,46,MB,
626,626,Catégorie de revenu personnel,$120 000 à 139 999 $,2013,fg1fgiv,0.750006369,9.187711839,0.61494834,0.885064398,70,Donor flag,Donation rate,46,MB,
627,627,Catégorie de revenu personnel,140 000 $ et plus,2013,fg1fgiv,0.838464028,4.403179138,0.766103974,0.910824081,153,Donor flag,Donation rate,46,MB,
628,628,Catégorie de revenu personnel,Moins de 20 000 $,2013,fg1fgiv,0.72352665,7.427862707,0.618193156,0.828860144,85,Donor flag,Donation rate,47,SK,
629,629,Catégorie de revenu personnel,20 000 $ à 39 999 $,2013,fg1fgiv,0.82311593,4.778871764,0.746019463,0.900212397,132,Donor flag,Donation rate,47,SK,
630,630,Catégorie de revenu personnel,40 000 $ à 59 999 $,2013,fg1fgiv,0.870637183,4.207900735,0.798832827,0.942441538,145,Donor flag,Donation rate,47,SK,
631,631,Catégorie de revenu personnel,60 000 $ à 79 999 $,2013,fg1fgiv,0.87880389,4.389868381,0.803191744,0.954416035,144,Donor flag,Donation rate,47,SK,
632,632,Catégorie de revenu personnel,80 000 $ à 99 999 $,2013,fg1fgiv,0.840488514,5.746096614,0.7458315,0.935145527,126,Donor flag,Donation rate,47,SK,
633,633,Catégorie de revenu personnel,100 000 $ à 119 999 $,2013,fg1fgiv,0.861241197,5.251250437,0.772599999,0.949882395,99,Donor flag,Donation rate,47,SK,
634,634,Catégorie de revenu personnel,$120 000 à 139 999 $,2013,fg1fgiv,0.811586385,8.375916693,0.678352346,0.944820424,72,Donor flag,Donation rate,47,SK,
635,635,Catégorie de revenu personnel,140 000 $ et plus,2013,fg1fgiv,0.863593538,4.311281897,0.790620253,0.936566822,165,Donor flag,Donation rate,47,SK,
636,636,Catégorie de revenu personnel,Moins de 20 000 $,2013,fg1fgiv,0.82113577,7.308254658,0.703516973,0.938754567,50,Donor flag,Donation rate,48,AB,
637,637,Catégorie de revenu personnel,20 000 $ à 39 999 $,2013,fg1fgiv,0.79052633,5.665020219,0.702752329,0.878300331,125,Donor flag,Donation rate,48,AB,
638,638,Catégorie de revenu personnel,40 000 $ à 59 999 $,2013,fg1fgiv,0.806466079,5.94378897,0.712515908,0.900416251,122,Donor flag,Donation rate,48,AB,
639,639,Catégorie de revenu personnel,60 000 $ à 79 999 $,2013,fg1fgiv,0.854906223,4.571123665,0.778313142,0.931499304,120,Donor flag,Donation rate,48,AB,
640,640,Catégorie de revenu personnel,80 000 $ à 99 999 $,2013,fg1fgiv,0.823915139,5.382094222,0.737002713,0.910827564,116,Donor flag,Donation rate,48,AB,
641,641,Catégorie de revenu personnel,100 000 $ à 119 999 $,2013,fg1fgiv,0.808583823,6.393016224,0.70726761,0.909900035,102,Donor flag,Donation rate,48,AB,
642,642,Catégorie de revenu personnel,$120 000 à 139 999 $,2013,fg1fgiv,0.79195423,6.784817379,0.686640175,0.897268285,97,Donor flag,Donation rate,48,AB,
643,643,Catégorie de revenu personnel,140 000 $ et plus,2013,fg1fgiv,0.913783712,2.154878009,0.87519021,0.952377214,306,Donor flag,Donation rate,48,AB,
644,644,Catégorie de revenu personnel,Moins de 20 000 $,2013,fg1fgiv,0.579438973,9.93738137,0.466582168,0.692295778,138,Donor flag,Donation rate,59,BC,
645,645,Catégorie de revenu personnel,20 000 $ à 39 999 $,2013,fg1fgiv,0.698981151,5.358288534,0.625573783,0.772388518,319,Donor flag,Donation rate,59,BC,
646,646,Catégorie de revenu personnel,40 000 $ à 59 999 $,2013,fg1fgiv,0.814654064,3.876074764,0.752765064,0.876543064,302,Donor flag,Donation rate,59,BC,
647,647,Catégorie de revenu personnel,60 000 $ à 79 999 $,2013,fg1fgiv,0.793089204,4.899434641,0.716931105,0.869247304,253,Donor flag,Donation rate,59,BC,
648,648,Catégorie de revenu personnel,80 000 $ à 99 999 $,2013,fg1fgiv,0.877844734,3.001443142,0.826203582,0.929485886,230,Donor flag,Donation rate,59,BC,
649,649,Catégorie de revenu personnel,100 000 $ à 119 999 $,2013,fg1fgiv,0.75223429,6.395041273,0.657948863,0.846519716,161,Donor flag,Donation rate,59,BC,
650,650,Catégorie de revenu personnel,$120 000 à 139 999 $,2013,fg1fgiv,0.809932115,6.137925661,0.712496364,0.907367865,133,Donor flag,Donation rate,59,BC,
651,651,Catégorie de revenu personnel,140 000 $ et plus,2013,fg1fgiv,0.789096194,4.680251912,0.716711412,0.861480975,282,Donor flag,Donation rate,59,BC,
652,652,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,fg1fgiv,0.982036124,1.199369712,0.958951191,1.005121058,161,Donor flag,Donation rate,10,NL,
653,653,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,fg1fgiv,0.944242738,2.438194305,0.899119521,0.989365956,103,Donor flag,Donation rate,10,NL,
654,654,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,fg1fgiv,0.896457032,4.629274484,0.815119591,0.977794472,103,Donor flag,Donation rate,10,NL,
655,655,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,fg1fgiv,0.920626266,2.778789272,0.87048595,0.970766582,141,Donor flag,Donation rate,10,NL,
656,656,Fréquence de la fréquentation religieuse,Pas du tout,2013,fg1fgiv,0.749354869,5.06955741,0.674897846,0.823811893,248,Donor flag,Donation rate,10,NL,
657,657,Fréquence de la fréquentation religieuse,Non indiqué,2013,fg1fgiv,0.907294439,4.549562889,0.826391181,0.988197697,75,Donor flag,Donation rate,10,NL,
658,658,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,fg1fgiv,0.947929433,2.714371165,0.897498926,0.998359939,253,Donor flag,Donation rate,11,PE,
659,659,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,fg1fgiv,0.836486205,6.0991105,0.736492335,0.936480074,109,Donor flag,Donation rate,11,PE,
660,660,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,fg1fgiv,0.950141755,4.191954919,0.872077342,1.028206168,92,Donor flag,Donation rate,11,PE,
661,661,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,fg1fgiv,0.825958049,5.931914944,0.729929361,0.921986737,121,Donor flag,Donation rate,11,PE,
662,662,Fréquence de la fréquentation religieuse,Pas du tout,2013,fg1fgiv,0.729687137,4.833820673,0.660555743,0.798818531,267,Donor flag,Donation rate,11,PE,
663,663,Fréquence de la fréquentation religieuse,Non indiqué,2013,fg1fgiv,0.76917972,10.41322734,0.612193596,0.926165843,47,Donor flag,Donation rate,11,PE,
664,664,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,fg1fgiv,0.928418669,3.193056155,0.870315675,0.986521663,210,Donor flag,Donation rate,12,NS,
665,665,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,fg1fgiv,0.949536674,4.020410693,0.874714512,1.024358836,113,Donor flag,Donation rate,12,NS,
666,666,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,fg1fgiv,0.963406207,1.920762022,0.927137582,0.999674832,114,Donor flag,Donation rate,12,NS,
667,667,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,fg1fgiv,0.851852525,4.508165119,0.776584188,0.927120862,139,Donor flag,Donation rate,12,NS,
668,668,Fréquence de la fréquentation religieuse,Pas du tout,2013,fg1fgiv,0.758759039,3.315993799,0.709445556,0.808072522,480,Donor flag,Donation rate,12,NS,
669,669,Fréquence de la fréquentation religieuse,Non indiqué,2013,fg1fgiv,0.792500469,7.717393534,0.672628327,0.912372611,65,Donor flag,Donation rate,12,NS,
670,670,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,fg1fgiv,0.926465097,2.39492928,0.882977056,0.969953138,260,Donor flag,Donation rate,13,NB,
671,671,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,fg1fgiv,0.898590216,4.309520546,0.822690748,0.974489685,134,Donor flag,Donation rate,13,NB,
672,672,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,fg1fgiv,0.854303981,4.932388516,0.771715819,0.936892142,134,Donor flag,Donation rate,13,NB,
673,673,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,fg1fgiv,0.917604797,3.260398625,0.858967429,0.976242165,141,Donor flag,Donation rate,13,NB,
674,674,Fréquence de la fréquentation religieuse,Pas du tout,2013,fg1fgiv,0.7448583,3.640728513,0.691707471,0.79800913,428,Donor flag,Donation rate,13,NB,
675,675,Fréquence de la fréquentation religieuse,Non indiqué,2013,fg1fgiv,0.741265949,9.582707347,0.602043148,0.88048875,63,Donor flag,Donation rate,13,NB,
676,676,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,fg1fgiv,0.912583523,2.308471862,0.871293483,0.953873562,280,Donor flag,Donation rate,24,QC,
677,677,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,fg1fgiv,0.882913439,2.910691333,0.83254455,0.933282328,195,Donor flag,Donation rate,24,QC,
678,678,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,fg1fgiv,0.899596263,2.571489154,0.854256376,0.94493615,277,Donor flag,Donation rate,24,QC,
679,679,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,fg1fgiv,0.835534286,2.962282666,0.787023438,0.884045134,447,Donor flag,Donation rate,24,QC,
680,680,Fréquence de la fréquentation religieuse,Pas du tout,2013,fg1fgiv,0.743149355,2.079047284,0.712867076,0.773431635,1232,Donor flag,Donation rate,24,QC,
681,681,Fréquence de la fréquentation religieuse,Non indiqué,2013,fg1fgiv,0.868224054,3.081442151,0.815787526,0.920660581,204,Donor flag,Donation rate,24,QC,
682,682,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,fg1fgiv,0.897296261,1.887614382,0.864099384,0.930493137,598,Donor flag,Donation rate,35,ON,
683,683,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,fg1fgiv,0.905817997,2.709668249,0.857711342,0.953924651,337,Donor flag,Donation rate,35,ON,
684,684,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,fg1fgiv,0.902109564,2.407595162,0.859540819,0.944678308,321,Donor flag,Donation rate,35,ON,
685,685,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,fg1fgiv,0.824000972,3.087595269,0.774135931,0.873866013,369,Donor flag,Donation rate,35,ON,
686,686,Fréquence de la fréquentation religieuse,Pas du tout,2013,fg1fgiv,0.78282892,2.094728975,0.750689148,0.814968692,1216,Donor flag,Donation rate,35,ON,
687,687,Fréquence de la fréquentation religieuse,Non indiqué,2013,fg1fgiv,0.772357949,4.899113681,0.698195472,0.846520427,195,Donor flag,Donation rate,35,ON,
688,688,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,fg1fgiv,0.901156842,3.069516795,0.846941964,0.955371721,262,Donor flag,Donation rate,46,MB,
689,689,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,fg1fgiv,0.984362914,0.942581252,0.966177544,1.002548283,125,Donor flag,Donation rate,46,MB,
690,690,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,fg1fgiv,0.929444063,3.355343453,0.868320547,0.990567579,118,Donor flag,Donation rate,46,MB,
691,691,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,fg1fgiv,0.856961423,4.809067256,0.776187679,0.937735167,153,Donor flag,Donation rate,46,MB,
692,692,Fréquence de la fréquentation religieuse,Pas du tout,2013,fg1fgiv,0.731945697,3.548046075,0.681045882,0.782845512,492,Donor flag,Donation rate,46,MB,
693,693,Fréquence de la fréquentation religieuse,Non indiqué,2013,fg1fgiv,0.911785568,4.678817209,0.828171976,0.995399161,68,Donor flag,Donation rate,46,MB,
694,694,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,fg1fgiv,0.880029237,4.848062739,0.796408609,0.963649865,183,Donor flag,Donation rate,47,SK,
695,695,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,fg1fgiv,0.899684136,4.767053806,0.815624364,0.983743908,104,Donor flag,Donation rate,47,SK,
696,696,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,fg1fgiv,0.963285469,1.739319892,0.930447025,0.996123912,121,Donor flag,Donation rate,47,SK,
697,697,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,fg1fgiv,0.828505841,5.318311453,0.742144887,0.914866796,137,Donor flag,Donation rate,47,SK,
698,698,Fréquence de la fréquentation religieuse,Pas du tout,2013,fg1fgiv,0.785393553,3.677191123,0.728788966,0.84199814,374,Donor flag,Donation rate,47,SK,
699,699,Fréquence de la fréquentation religieuse,Non indiqué,2013,fg1fgiv,0.855908465,6.298718885,0.750244321,0.961572609,49,Donor flag,Donation rate,47,SK,
700,700,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,fg1fgiv,0.952080441,2.353747767,0.908158487,0.996002395,191,Donor flag,Donation rate,48,AB,
701,701,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,fg1fgiv,0.924572513,3.944603939,0.853091208,0.996053819,86,Donor flag,Donation rate,48,AB,
702,702,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,fg1fgiv,0.965329318,1.752664877,0.932168711,0.998489925,96,Donor flag,Donation rate,48,AB,
703,703,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,fg1fgiv,0.86773091,4.045927875,0.798920951,0.936540868,131,Donor flag,Donation rate,48,AB,
704,704,Fréquence de la fréquentation religieuse,Pas du tout,2013,fg1fgiv,0.788057423,3.139141599,0.739571367,0.836543479,456,Donor flag,Donation rate,48,AB,
