Group,Attribute,Year,QuestionNo,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
Business & professional,Do not support cause,2013,nv_090,0.50537945,3.282718234,0.47278423,0.537974671,589,Unable to make commitment,Barriers to volunteering by cause support,QC,
Business & professional,Support cause,2013,nv_090,0.405130208,27.03451297,0.189943264,0.620317153,629,Unable to make commitment,Barriers to volunteering by cause support,QC,*
Business & professional,Do not support cause,2013,nv_090,0.50549658,2.902846285,0.476666556,0.534326604,825,Unable to make commitment,Barriers to volunteering by cause support,ON,
Business & professional,Support cause,2013,nv_090,0.46208627,19.25917905,0.287237099,0.636935441,843,Unable to make commitment,Barriers to volunteering by cause support,ON,*
Business & professional,Do not support cause,2013,nv_090,0.552096964,3.425564737,0.51493914,0.589254789,498,Unable to make commitment,Barriers to volunteering by cause support,PR,
Business & professional,Support cause,2013,nv_090,0.649088247,14.65628128,0.462179219,0.835997275,588,Unable to make commitment,Barriers to volunteering by cause support,PR,
Business & professional,Do not support cause,2013,nv_090,0.556305192,4.651185298,0.50546824,0.607142143,233,Unable to make commitment,Barriers to volunteering by cause support,AB,
Business & professional,Support cause,2013,nv_090,0.402295469,35.05645815,0.125208617,0.679382321,290,Unable to make commitment,Barriers to volunteering by cause support,AB,…
Business & professional,Do not support cause,2013,nv_090,0.489736615,4.522047533,0.446225478,0.533247753,499,Unable to make commitment,Barriers to volunteering by cause support,BC,
Business & professional,Support cause,2013,nv_090,0.50014295,25.41059786,0.25044684,0.749839059,483,Unable to make commitment,Barriers to volunteering by cause support,BC,*
Other,Do not support cause,2013,nv_090,0.516962191,1.602302398,0.500687753,0.53323663,3527,Unable to make commitment,Barriers to volunteering by cause support,CA,
Other,Support cause,2013,nv_090,0.377683906,14.2273015,0.272110689,0.483257124,3841,Unable to make commitment,Barriers to volunteering by cause support,CA,
Other,Do not support cause,2013,nv_090,0.525668877,2.888274852,0.495838858,0.555498895,883,Unable to make commitment,Barriers to volunteering by cause support,AT,
Other,Support cause,2013,nv_090,0.563987347,17.20537242,0.373337624,0.754637071,1008,Unable to make commitment,Barriers to volunteering by cause support,AT,*
Other,Do not support cause,2013,nv_090,0.508887637,3.237658121,0.476516673,0.541258601,589,Unable to make commitment,Barriers to volunteering by cause support,QC,
Other,Support cause,2013,nv_090,0.314354059,33.99651875,0.104384536,0.524323582,629,Unable to make commitment,Barriers to volunteering by cause support,QC,…
Other,Do not support cause,2013,nv_090,0.508100783,2.881086839,0.479339454,0.536862113,825,Unable to make commitment,Barriers to volunteering by cause support,ON,
Other,Support cause,2013,nv_090,0.299814038,30.64274512,0.11931189,0.480316186,843,Unable to make commitment,Barriers to volunteering by cause support,ON,*
Other,Do not support cause,2013,nv_090,0.551501029,3.418664163,0.514458084,0.588543974,498,Unable to make commitment,Barriers to volunteering by cause support,PR,
Other,Support cause,2013,nv_090,0.68457299,14.87046571,0.484565126,0.884580854,588,Unable to make commitment,Barriers to volunteering by cause support,PR,
Other,Do not support cause,2013,nv_090,0.557898207,4.587451966,0.507614274,0.60818214,233,Unable to make commitment,Barriers to volunteering by cause support,AB,
Other,Support cause,2013,nv_090,0.411660417,41.21420152,0.078319411,0.745001423,290,Unable to make commitment,Barriers to volunteering by cause support,AB,…
Other,Do not support cause,2013,nv_090,0.493195049,4.473054795,0.44985138,0.536538718,499,Unable to make commitment,Barriers to volunteering by cause support,BC,
Other,Support cause,2013,nv_090,0.288884169,52.99908922,-0.011927647,0.589695984,483,Unable to make commitment,Barriers to volunteering by cause support,BC,…
Arts & culture,Do not support cause,2013,nv_100,0.291528439,2.564249187,0.276841074,0.306215804,5078,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Arts & culture,Support cause,2013,nv_100,0.178332918,11.52533021,0.137950936,0.2187149,2252,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Arts & culture,Do not support cause,2013,nv_100,0.261524316,4.891460382,0.236390793,0.286657838,1346,Preferred to give money instead,Barriers to volunteering by cause support,AT,
Arts & culture,Support cause,2013,nv_100,0.170668818,26.58749935,0.081516135,0.2598215,538,Preferred to give money instead,Barriers to volunteering by cause support,AT,*
Arts & culture,Do not support cause,2013,nv_100,0.369271881,4.935139038,0.333466494,0.405077269,760,Preferred to give money instead,Barriers to volunteering by cause support,QC,
Arts & culture,Support cause,2013,nv_100,0.224355783,22.72260087,0.124194922,0.324516645,450,Preferred to give money instead,Barriers to volunteering by cause support,QC,*
Arts & culture,Do not support cause,2013,nv_100,0.262692798,4.980400558,0.236987941,0.288397654,1195,Preferred to give money instead,Barriers to volunteering by cause support,ON,
Arts & culture,Support cause,2013,nv_100,0.18749159,22.60831748,0.104209277,0.270773902,467,Preferred to give money instead,Barriers to volunteering by cause support,ON,*
Arts & culture,Do not support cause,2013,nv_100,0.317228688,5.658769329,0.28195936,0.352498016,706,Preferred to give money instead,Barriers to volunteering by cause support,PR,
Arts & culture,Support cause,2013,nv_100,0.22380531,22.44718902,0.125101233,0.322509387,366,Preferred to give money instead,Barriers to volunteering by cause support,PR,*
Arts & culture,Do not support cause,2013,nv_100,0.302740574,7.558470885,0.25778254,0.347698609,347,Preferred to give money instead,Barriers to volunteering by cause support,AB,
Arts & culture,Support cause,2013,nv_100,0.171430056,34.49829905,0.055235069,0.287625042,174,Preferred to give money instead,Barriers to volunteering by cause support,AB,…
Arts & culture,Do not support cause,2013,nv_100,0.270256623,6.871011904,0.233772846,0.3067404,724,Preferred to give money instead,Barriers to volunteering by cause support,BC,
Arts & culture,Support cause,2013,nv_100,0.113525902,30.18719364,0.046194068,0.180857736,257,Preferred to give money instead,Barriers to volunteering by cause support,BC,*
Sports & Recreation,Do not support cause,2013,nv_100,0.288160817,2.882150804,0.271843289,0.304478346,5078,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Sports & Recreation,Support cause,2013,nv_100,0.268639035,4.918654809,0.242678227,0.294599843,2252,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Sports & Recreation,Do not support cause,2013,nv_100,0.255099995,5.526528855,0.227400897,0.282799094,1346,Preferred to give money instead,Barriers to volunteering by cause support,AT,
Sports & Recreation,Support cause,2013,nv_100,0.261124886,9.764214512,0.211030586,0.311219187,538,Preferred to give money instead,Barriers to volunteering by cause support,AT,
Sports & Recreation,Do not support cause,2013,nv_100,0.377936308,5.313046259,0.338484677,0.417387938,760,Preferred to give money instead,Barriers to volunteering by cause support,QC,
Sports & Recreation,Support cause,2013,nv_100,0.300302755,10.35968308,0.239179211,0.361426299,450,Preferred to give money instead,Barriers to volunteering by cause support,QC,
Sports & Recreation,Do not support cause,2013,nv_100,0.259826334,5.585986894,0.231310517,0.288342151,1195,Preferred to give money instead,Barriers to volunteering by cause support,ON,
Sports & Recreation,Support cause,2013,nv_100,0.253486863,9.919428969,0.204084824,0.302888901,467,Preferred to give money instead,Barriers to volunteering by cause support,ON,
Sports & Recreation,Do not support cause,2013,nv_100,0.312302845,6.308769881,0.273592827,0.351012862,706,Preferred to give money instead,Barriers to volunteering by cause support,PR,
Sports & Recreation,Support cause,2013,nv_100,0.298086224,11.17974702,0.232611055,0.363561392,366,Preferred to give money instead,Barriers to volunteering by cause support,PR,
Sports & Recreation,Do not support cause,2013,nv_100,0.298180465,8.437887439,0.248747614,0.347613316,347,Preferred to give money instead,Barriers to volunteering by cause support,AB,
Sports & Recreation,Support cause,2013,nv_100,0.274287345,14.95022113,0.193720542,0.354854147,174,Preferred to give money instead,Barriers to volunteering by cause support,AB,
Sports & Recreation,Do not support cause,2013,nv_100,0.255384213,7.841862245,0.216036817,0.294731609,724,Preferred to give money instead,Barriers to volunteering by cause support,BC,
Sports & Recreation,Support cause,2013,nv_100,0.253087158,13.05821369,0.18815548,0.318018835,257,Preferred to give money instead,Barriers to volunteering by cause support,BC,
Education & research,Do not support cause,2013,nv_100,0.295890673,2.772788851,0.279771201,0.312010145,5078,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Education & research,Support cause,2013,nv_100,0.234607306,6.332998272,0.205415992,0.26379862,2252,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Education & research,Do not support cause,2013,nv_100,0.277141783,5.063619879,0.249569937,0.30471363,1346,Preferred to give money instead,Barriers to volunteering by cause support,AT,
Education & research,Support cause,2013,nv_100,0.172475869,14.7257378,0.122574996,0.222376743,538,Preferred to give money instead,Barriers to volunteering by cause support,AT,
Education & research,Do not support cause,2013,nv_100,0.361766702,5.199480637,0.324810163,0.398723242,760,Preferred to give money instead,Barriers to volunteering by cause support,QC,
Education & research,Support cause,2013,nv_100,0.348965573,10.86498488,0.274472747,0.423458399,450,Preferred to give money instead,Barriers to volunteering by cause support,QC,
Education & research,Do not support cause,2013,nv_100,0.273644536,5.212422899,0.245620598,0.301668474,1195,Preferred to give money instead,Barriers to volunteering by cause support,ON,
Education & research,Support cause,2013,nv_100,0.19232436,13.53387171,0.141184552,0.243464168,467,Preferred to give money instead,Barriers to volunteering by cause support,ON,
Education & research,Do not support cause,2013,nv_100,0.325251525,6.07216625,0.286448486,0.364054563,706,Preferred to give money instead,Barriers to volunteering by cause support,PR,
Education & research,Support cause,2013,nv_100,0.254558607,14.10441798,0.184016944,0.325100271,366,Preferred to give money instead,Barriers to volunteering by cause support,PR,
Education & research,Do not support cause,2013,nv_100,0.307935001,7.744345237,0.26108102,0.354788983,347,Preferred to give money instead,Barriers to volunteering by cause support,AB,
Education & research,Support cause,2013,nv_100,0.232616899,20.42592174,0.139264461,0.325969338,174,Preferred to give money instead,Barriers to volunteering by cause support,AB,*
Education & research,Do not support cause,2013,nv_100,0.260404692,7.456854692,0.222253578,0.298555807,724,Preferred to give money instead,Barriers to volunteering by cause support,BC,
Education & research,Support cause,2013,nv_100,0.23744056,15.04842407,0.167238692,0.307642429,257,Preferred to give money instead,Barriers to volunteering by cause support,BC,
Universities & colleges,Do not support cause,2013,nv_100,0.290190288,2.498427186,0.275945621,0.304434955,5078,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Universities & colleges,Support cause,2013,nv_100,0.165348833,16.42711452,0.111982771,0.218714896,2252,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Universities & colleges,Do not support cause,2013,nv_100,0.260616983,4.824429123,0.235913887,0.285320079,1346,Preferred to give money instead,Barriers to volunteering by cause support,AT,
Universities & colleges,Support cause,2013,nv_100,0.17140058,44.58325717,0.021263895,0.321537264,538,Preferred to give money instead,Barriers to volunteering by cause support,AT,…
Universities & colleges,Do not support cause,2013,nv_100,0.368703314,4.713634527,0.33455764,0.402848988,760,Preferred to give money instead,Barriers to volunteering by cause support,QC,
Universities & colleges,Support cause,2013,nv_100,0.220408028,31.47830842,0.084093691,0.356722366,450,Preferred to give money instead,Barriers to volunteering by cause support,QC,*
Universities & colleges,Do not support cause,2013,nv_100,0.264324901,4.816063837,0.239313786,0.289336017,1195,Preferred to give money instead,Barriers to volunteering by cause support,ON,
Universities & colleges,Support cause,2013,nv_100,0.14508023,33.48402881,0.049636218,0.240524241,467,Preferred to give money instead,Barriers to volunteering by cause support,ON,…
Universities & colleges,Do not support cause,2013,nv_100,0.31075978,5.521873597,0.277045491,0.34447407,706,Preferred to give money instead,Barriers to volunteering by cause support,PR,
Universities & colleges,Support cause,2013,nv_100,0.265435837,34.81549291,0.083869703,0.447001972,366,Preferred to give money instead,Barriers to volunteering by cause support,PR,…
Universities & colleges,Do not support cause,2013,nv_100,0.299769774,7.32352274,0.25663668,0.342902869,347,Preferred to give money instead,Barriers to volunteering by cause support,AB,
Universities & colleges,Support cause,2013,nv_100,0.185879548,48.58107922,0.008459984,0.363299111,174,Preferred to give money instead,Barriers to volunteering by cause support,AB,…
Universities & colleges,Do not support cause,2013,nv_100,0.264763745,6.748471709,0.22965893,0.29986856,724,Preferred to give money instead,Barriers to volunteering by cause support,BC,
Universities & colleges,Support cause,2013,nv_100,0.070454425,52.15697232,-0.00174328,0.142652129,257,Preferred to give money instead,Barriers to volunteering by cause support,BC,…
Health,Do not support cause,2013,nv_100,0.276412887,2.702068262,0.261738588,0.291087185,5078,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Health,Support cause,2013,nv_100,0.331215861,5.925296279,0.292657023,0.369774699,2252,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Health,Do not support cause,2013,nv_100,0.259973086,5.175863507,0.233535978,0.286410194,1346,Preferred to give money instead,Barriers to volunteering by cause support,AT,
Health,Support cause,2013,nv_100,0.23222793,13.48666764,0.170692981,0.29376288,538,Preferred to give money instead,Barriers to volunteering by cause support,AT,
Health,Do not support cause,2013,nv_100,0.349372842,5.216620794,0.313564752,0.385180932,760,Preferred to give money instead,Barriers to volunteering by cause support,QC,
Health,Support cause,2013,nv_100,0.431849097,10.92344472,0.339167316,0.524530879,450,Preferred to give money instead,Barriers to volunteering by cause support,QC,
Health,Do not support cause,2013,nv_100,0.246717747,5.282022224,0.22111401,0.272321484,1195,Preferred to give money instead,Barriers to volunteering by cause support,ON,
Health,Support cause,2013,nv_100,0.322417869,10.01467741,0.258978506,0.385857231,467,Preferred to give money instead,Barriers to volunteering by cause support,ON,
Health,Do not support cause,2013,nv_100,0.295436431,6.150374069,0.259736422,0.33113644,706,Preferred to give money instead,Barriers to volunteering by cause support,PR,
Health,Support cause,2013,nv_100,0.411957295,12.14598072,0.313649597,0.510264993,366,Preferred to give money instead,Barriers to volunteering by cause support,PR,
Health,Do not support cause,2013,nv_100,0.284848059,7.815373185,0.241109374,0.328586745,347,Preferred to give money instead,Barriers to volunteering by cause support,AB,
Health,Support cause,2013,nv_100,0.379924065,19.65400069,0.233217174,0.526630955,174,Preferred to give money instead,Barriers to volunteering by cause support,AB,*
Health,Do not support cause,2013,nv_100,0.257956841,6.924119713,0.222864337,0.293049345,724,Preferred to give money instead,Barriers to volunteering by cause support,BC,
Health,Support cause,2013,nv_100,0.233863141,20.72214864,0.138649471,0.329076811,257,Preferred to give money instead,Barriers to volunteering by cause support,BC,*
Hospitals,Do not support cause,2013,nv_100,0.287247472,2.532674272,0.272953981,0.301540962,5078,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Hospitals,Support cause,2013,nv_100,0.203721046,12.39524954,0.154108226,0.253333867,2252,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Hospitals,Do not support cause,2013,nv_100,0.254537943,4.900816905,0.230029047,0.279046839,1346,Preferred to give money instead,Barriers to volunteering by cause support,AT,
Hospitals,Support cause,2013,nv_100,0.295833918,18.83533588,0.186356618,0.405311218,538,Preferred to give money instead,Barriers to volunteering by cause support,AT,*
Hospitals,Do not support cause,2013,nv_100,0.359552654,5.000951107,0.324224752,0.394880556,760,Preferred to give money instead,Barriers to volunteering by cause support,QC,
Hospitals,Support cause,2013,nv_100,0.357378145,19.79745721,0.218370033,0.496386257,450,Preferred to give money instead,Barriers to volunteering by cause support,QC,*
Hospitals,Do not support cause,2013,nv_100,0.265116613,4.900098855,0.23959286,0.290640366,1195,Preferred to give money instead,Barriers to volunteering by cause support,ON,
Hospitals,Support cause,2013,nv_100,0.130374887,27.44008962,0.060086721,0.200663053,467,Preferred to give money instead,Barriers to volunteering by cause support,ON,*
Hospitals,Do not support cause,2013,nv_100,0.309682056,5.729940613,0.274818723,0.344545389,706,Preferred to give money instead,Barriers to volunteering by cause support,PR,
Hospitals,Support cause,2013,nv_100,0.287618304,26.52401806,0.137733164,0.437503444,366,Preferred to give money instead,Barriers to volunteering by cause support,PR,*
Hospitals,Do not support cause,2013,nv_100,0.296832507,7.298702725,0.254266798,0.339398217,347,Preferred to give money instead,Barriers to volunteering by cause support,AB,
Hospitals,Support cause,2013,nv_100,0.084706811,89.11156251,-0.063597963,0.233011585,174,Preferred to give money instead,Barriers to volunteering by cause support,AB,…
Hospitals,Do not support cause,2013,nv_100,0.258361884,6.852251368,0.22357909,0.293144679,724,Preferred to give money instead,Barriers to volunteering by cause support,BC,
Hospitals,Support cause,2013,nv_100,0.178359441,36.07692421,0.051935784,0.304783098,257,Preferred to give money instead,Barriers to volunteering by cause support,BC,…
Social services,Do not support cause,2013,nv_100,0.291484974,2.771862847,0.275610817,0.30735913,5078,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Social services,Support cause,2013,nv_100,0.259648147,5.597294012,0.231094204,0.28820209,2252,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Social services,Do not support cause,2013,nv_100,0.265942574,5.789073911,0.235694362,0.296190786,1346,Preferred to give money instead,Barriers to volunteering by cause support,AT,
Social services,Support cause,2013,nv_100,0.232173105,10.13016449,0.185963617,0.278382592,538,Preferred to give money instead,Barriers to volunteering by cause support,AT,
Social services,Do not support cause,2013,nv_100,0.37084059,5.308250173,0.332164604,0.409516575,760,Preferred to give money instead,Barriers to volunteering by cause support,QC,
Social services,Support cause,2013,nv_100,0.32755565,9.40452543,0.267032054,0.388079245,450,Preferred to give money instead,Barriers to volunteering by cause support,QC,
Social services,Do not support cause,2013,nv_100,0.262571924,5.47123476,0.234346766,0.290797082,1195,Preferred to give money instead,Barriers to volunteering by cause support,ON,
Social services,Support cause,2013,nv_100,0.246727891,10.41836084,0.196224518,0.297231264,467,Preferred to give money instead,Barriers to volunteering by cause support,ON,
Social services,Do not support cause,2013,nv_100,0.306931503,6.320936679,0.268813895,0.345049112,706,Preferred to give money instead,Barriers to volunteering by cause support,PR,
Social services,Support cause,2013,nv_100,0.315595599,10.90041225,0.248006508,0.383184689,366,Preferred to give money instead,Barriers to volunteering by cause support,PR,
Social services,Do not support cause,2013,nv_100,0.317907491,8.319967195,0.265940794,0.369874189,347,Preferred to give money instead,Barriers to volunteering by cause support,AB,
Social services,Support cause,2013,nv_100,0.218862802,17.52389413,0.143508974,0.29421663,174,Preferred to give money instead,Barriers to volunteering by cause support,AB,*
Social services,Do not support cause,2013,nv_100,0.260379408,7.295918397,0.223055308,0.297703508,724,Preferred to give money instead,Barriers to volunteering by cause support,BC,
Social services,Support cause,2013,nv_100,0.232601916,16.71294815,0.156223773,0.308980059,257,Preferred to give money instead,Barriers to volunteering by cause support,BC,*
Environment,Do not support cause,2013,nv_100,0.286517402,2.58220376,0.271981424,0.30105338,5078,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Environment,Support cause,2013,nv_100,0.23764578,9.868479279,0.191568898,0.283722662,2252,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Environment,Do not support cause,2013,nv_100,0.25654101,5.061525251,0.231029219,0.282052801,1346,Preferred to give money instead,Barriers to volunteering by cause support,AT,
Environment,Support cause,2013,nv_100,0.257932182,20.67526631,0.153156768,0.362707596,538,Preferred to give money instead,Barriers to volunteering by cause support,AT,*
Environment,Do not support cause,2013,nv_100,0.358563754,4.942230597,0.323746691,0.393380817,760,Preferred to give money instead,Barriers to volunteering by cause support,QC,
Environment,Support cause,2013,nv_100,0.380443158,20.02418481,0.230768813,0.530117502,450,Preferred to give money instead,Barriers to volunteering by cause support,QC,*
Environment,Do not support cause,2013,nv_100,0.263492298,4.990166954,0.237658649,0.289325946,1195,Preferred to give money instead,Barriers to volunteering by cause support,ON,
Environment,Support cause,2013,nv_100,0.189861566,20.86976265,0.1120118,0.267711332,467,Preferred to give money instead,Barriers to volunteering by cause support,ON,*
Environment,Do not support cause,2013,nv_100,0.304738523,5.674772247,0.270762031,0.338715015,706,Preferred to give money instead,Barriers to volunteering by cause support,PR,
Environment,Support cause,2013,nv_100,0.381050794,19.35022752,0.236183053,0.525918535,366,Preferred to give money instead,Barriers to volunteering by cause support,PR,*
Environment,Do not support cause,2013,nv_100,0.298575697,7.502576082,0.254564052,0.342587342,347,Preferred to give money instead,Barriers to volunteering by cause support,AB,
Environment,Support cause,2013,nv_100,0.15546102,42.66006226,0.025160623,0.285761417,174,Preferred to give money instead,Barriers to volunteering by cause support,AB,…
Environment,Do not support cause,2013,nv_100,0.255761335,7.19665538,0.219598011,0.291924659,724,Preferred to give money instead,Barriers to volunteering by cause support,BC,
Environment,Support cause,2013,nv_100,0.244286163,19.7135203,0.149669899,0.338902427,257,Preferred to give money instead,Barriers to volunteering by cause support,BC,*
Development & housing,Do not support cause,2013,nv_100,0.284200537,2.599083093,0.269687851,0.298713223,5078,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Development & housing,Support cause,2013,nv_100,0.276566306,7.96426394,0.233290252,0.319842361,2252,Preferred to give money instead,Barriers to volunteering by cause support,CA,
Development & housing,Do not support cause,2013,nv_100,0.262094018,5.081079295,0.235929314,0.288258722,1346,Preferred to give money instead,Barriers to volunteering by cause support,AT,
Development & housing,Support cause,2013,nv_100,0.203166495,17.13616746,0.134764538,0.271568453,538,Preferred to give money instead,Barriers to volunteering by cause support,AT,*
Development & housing,Do not support cause,2013,nv_100,0.358537962,5.003644393,0.323290786,0.393785137,760,Preferred to give money instead,Barriers to volunteering by cause support,QC,
Development & housing,Support cause,2013,nv_100,0.372388188,15.98545741,0.255431865,0.489344512,450,Preferred to give money instead,Barriers to volunteering by cause support,QC,
Development & housing,Do not support cause,2013,nv_100,0.259132068,4.957508469,0.233892183,0.284371952,1195,Preferred to give money instead,Barriers to volunteering by cause support,ON,
Development & housing,Support cause,2013,nv_100,0.250510666,16.36917868,0.169943914,0.331077417,467,Preferred to give money instead,Barriers to volunteering by cause support,ON,
Development & housing,Do not support cause,2013,nv_100,0.31408011,5.928481775,0.277496491,0.350663729,706,Preferred to give money instead,Barriers to volunteering by cause support,PR,
Development & housing,Support cause,2013,nv_100,0.278149315,14.43674761,0.199254203,0.357044428,366,Preferred to give money instead,Barriers to volunteering by cause support,PR,
Development & housing,Do not support cause,2013,nv_100,0.290081758,7.78452352,0.245715255,0.334448261,347,Preferred to give money instead,Barriers to volunteering by cause support,AB,
Development & housing,Support cause,2013,nv_100,0.304114147,20.44347561,0.181963971,0.426264323,174,Preferred to give money instead,Barriers to volunteering by cause support,AB,*
Development & housing,Do not support cause,2013,nv_100,0.253041398,7.395104702,0.216276053,0.289806743,724,Preferred to give money instead,Barriers to volunteering by cause support,BC,
Development & housing,Support cause,2013,nv_100,0.270150682,18.89234444,0.169875222,0.370426143,257,Preferred to give money instead,Barriers to volunteering by cause support,BC,*
"Law, advocacy & politics",Do not support cause,2013,nv_100,0.287241137,2.514944189,0.273048021,0.301434252,5078,Preferred to give money instead,Barriers to volunteering by cause support,CA,
"Law, advocacy & politics",Support cause,2013,nv_100,0.193318434,15.10966132,0.135929158,0.250707709,2252,Preferred to give money instead,Barriers to volunteering by cause support,CA,
"Law, advocacy & politics",Do not support cause,2013,nv_100,0.258337716,4.855480807,0.233693058,0.282982374,1346,Preferred to give money instead,Barriers to volunteering by cause support,AT,
"Law, advocacy & politics",Support cause,2013,nv_100,0.210561768,25.71631321,0.104174179,0.316949358,538,Preferred to give money instead,Barriers to volunteering by cause support,AT,*
"Law, advocacy & politics",Do not support cause,2013,nv_100,0.363245595,4.845711154,0.328662758,0.397828432,760,Preferred to give money instead,Barriers to volunteering by cause support,QC,
"Law, advocacy & politics",Support cause,2013,nv_100,0.27395625,26.26077911,0.132607634,0.415304866,450,Preferred to give money instead,Barriers to volunteering by cause support,QC,*
"Law, advocacy & politics",Do not support cause,2013,nv_100,0.260661065,4.862401103,0.235759325,0.285562804,1195,Preferred to give money instead,Barriers to volunteering by cause support,ON,
"Law, advocacy & politics",Support cause,2013,nv_100,0.195987157,32.29725264,0.071622798,0.320351517,467,Preferred to give money instead,Barriers to volunteering by cause support,ON,*
"Law, advocacy & politics",Do not support cause,2013,nv_100,0.314566609,5.579526371,0.280083001,0.349050217,706,Preferred to give money instead,Barriers to volunteering by cause support,PR,
"Law, advocacy & politics",Support cause,2013,nv_100,0.157953965,39.51667531,0.03531918,0.280588749,366,Preferred to give money instead,Barriers to volunteering by cause support,PR,…
"Law, advocacy & politics",Do not support cause,2013,nv_100,0.297931943,7.405438385,0.254583791,0.341280094,347,Preferred to give money instead,Barriers to volunteering by cause support,AB,
"Law, advocacy & politics",Support cause,2013,nv_100,0.146896701,59.7292797,-0.025489327,0.319282728,174,Preferred to give money instead,Barriers to volunteering by cause support,AB,…
"Law, advocacy & politics",Do not support cause,2013,nv_100,0.260564089,6.829368249,0.225601963,0.295526215,724,Preferred to give money instead,Barriers to volunteering by cause support,BC,
"Law, advocacy & politics",Support cause,2013,nv_100,0.152801703,35.43571045,0.04641874,0.259184665,257,Preferred to give money instead,Barriers to volunteering by cause support,BC,…
"Grant-making, fundraising",Do not support cause,2013,nv_100,0.281257492,2.584388263,0.266976296,0.295538689,5078,Preferred to give money instead,Barriers to volunteering by cause support,CA,
"Grant-making, fundraising",Support cause,2013,nv_100,0.342832019,11.02887964,0.268544558,0.41711948,2252,Preferred to give money instead,Barriers to volunteering by cause support,CA,
"Grant-making, fundraising",Do not support cause,2013,nv_100,0.255539491,4.871015767,0.231083779,0.279995202,1346,Preferred to give money instead,Barriers to volunteering by cause support,AT,
"Grant-making, fundraising",Support cause,2013,nv_100,0.290573515,29.38524053,0.122813669,0.458333361,538,Preferred to give money instead,Barriers to volunteering by cause support,AT,*
"Grant-making, fundraising",Do not support cause,2013,nv_100,0.356624542,5.011170042,0.321512741,0.391736343,760,Preferred to give money instead,Barriers to volunteering by cause support,QC,
"Grant-making, fundraising",Support cause,2013,nv_100,0.420800618,19.64877232,0.258352557,0.583248679,450,Preferred to give money instead,Barriers to volunteering by cause support,QC,*
"Grant-making, fundraising",Do not support cause,2013,nv_100,0.25768322,4.952515078,0.232609736,0.282756705,1195,Preferred to give money instead,Barriers to volunteering by cause support,ON,
"Grant-making, fundraising",Support cause,2013,nv_100,0.275592548,22.27036651,0.155006357,0.396178738,467,Preferred to give money instead,Barriers to volunteering by cause support,ON,*
"Grant-making, fundraising",Do not support cause,2013,nv_100,0.306221777,5.755923271,0.271591672,0.340851882,706,Preferred to give money instead,Barriers to volunteering by cause support,PR,
"Grant-making, fundraising",Support cause,2013,nv_100,0.374763994,26.98479771,0.176072275,0.573455714,366,Preferred to give money instead,Barriers to volunteering by cause support,PR,*
"Grant-making, fundraising",Do not support cause,2013,nv_100,0.286894014,7.499578521,0.244621207,0.329166821,347,Preferred to give money instead,Barriers to volunteering by cause support,AB,
"Grant-making, fundraising",Support cause,2013,nv_100,0.453722477,32.39788595,0.164914152,0.742530803,174,Preferred to give money instead,Barriers to volunteering by cause support,AB,*
"Grant-making, fundraising",Do not support cause,2013,nv_100,0.252143067,6.830979899,0.218302878,0.285983256,724,Preferred to give money instead,Barriers to volunteering by cause support,BC,
"Grant-making, fundraising",Support cause,2013,nv_100,0.349433077,29.14243006,0.149358219,0.549507936,257,Preferred to give money instead,Barriers to volunteering by cause support,BC,*
International,Do not support cause,2013,nv_100,0.28507381,2.493225832,0.271109429,0.299038191,5078,Preferred to give money instead,Barriers to volunteering by cause support,CA,
International,Support cause,2013,nv_100,0.204635683,21.95849486,0.116350733,0.292920632,2252,Preferred to give money instead,Barriers to volunteering by cause support,CA,*
International,Do not support cause,2013,nv_100,0.258482545,4.818197657,0.234013412,0.282951677,1346,Preferred to give money instead,Barriers to volunteering by cause support,AT,
International,Support cause,2013,nv_100,0.100684078,84.10891185,-0.065697621,0.267065778,538,Preferred to give money instead,Barriers to volunteering by cause support,AT,…
International,Do not support cause,2013,nv_100,0.359930605,4.853472097,0.325608489,0.394252721,760,Preferred to give money instead,Barriers to volunteering by cause support,QC,
International,Support cause,2013,nv_100,0.335407423,36.75011939,0.093229714,0.577585132,450,Preferred to give money instead,Barriers to volunteering by cause support,QC,…
International,Do not support cause,2013,nv_100,0.261303378,4.839173882,0.236459522,0.286147233,1195,Preferred to give money instead,Barriers to volunteering by cause support,ON,
International,Support cause,2013,nv_100,0.152605269,35.75599317,0.045398769,0.259811768,467,Preferred to give money instead,Barriers to volunteering by cause support,ON,…
